,R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH,LH0_ON,LH0_FH,LH0_ONFH,LH0_M,LH0_SLH,LH0_ROD,ON_FH,ON_ONFH,ON_M,ON_SLH,ON_ROD,FH_ONFH,FH_M,FH_SLH,FH_ROD,ONFH_M,ONFH_SLH,ONFH_ROD,M_SLH,M_ROD,SLH_ROD
1416,0.6570724887004389,0.7920647972802476,1.281353328379507,1.4801587058888988,0.2987435841853924,1.2559993263222058,0.2507361711455995,1.459607228463881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,0.0781390220729815,0.6581551928512198,-0.0414401259727514,-0.1474943699719507,-0.4591342161040201,-0.4379156091540257,0.8137349652369986,-1.408402801327088,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
1418,-0.1466127144382584,0.0772642111046419,1.3717343922918692,0.0702677950390817,0.5161123797073639,0.4533271959563042,1.625593370232112,-0.3493034388238635,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
1419,-0.0362031306864479,-0.1474943699719507,-1.2559993263222051,-0.3317427629841857,-1.437200258738724,-1.2464596730150488,-0.7992464384666981,0.2633568130880184,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
1420,0.2086453290565473,-0.0370758904064119,-1.0661397496686025,0.3308213918134919,-0.5201021999334989,-0.2068629269695874,-1.557525127871205,1.4698053691114417,2,3,3,3,2,3,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
1421,1.100645900325134,0.2086453290565473,-1.2148432353811085,0.6070144296145075,-0.9446930856848684,-0.3922812950276844,-1.3116709691213215,-0.589282864257643,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
1422,0.4513949243397015,1.100645900325134,-0.0658968027574397,1.0298893843072718,-0.6614079472451848,0.2453396432996641,-0.334508570585912,-0.1325212387870867,0,1,0,1,1,1,1,0,1,1,1,2,3,3,3,1,1,1,3,3,3
1423,0.9111564557199884,0.4523608490269903,-0.3753818802346009,0.3520859106940881,-0.6259995445179264,-0.2878175141288095,-0.3391239544510769,0.2751136183654943,0,1,1,1,0,1,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
1424,0.2193538831521498,0.9111564557199884,-0.1149434949819397,0.6921140764231243,-1.1669884564723,-0.5331269273610478,0.2561400110072347,0.6164792115452395,0,1,1,0,0,1,1,1,0,0,1,3,2,2,3,2,2,3,0,1,1
1425,0.351158118223924,0.2193538831521498,-0.9765135814590752,-0.6777782282643292,-0.775464196316259,-0.961173661147574,-0.6091129904208696,0.2823674182063979,1,1,1,1,0,1,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
1426,-0.2760195442762576,0.351158118223924,0.4943123634281537,-0.2633568130880185,1.1843966414546432,0.8519820083393534,-0.1607333646661403,0.0100301699719832,1,0,0,1,0,0,2,2,3,2,2,0,1,0,0,1,0,0,2,2,0
1427,0.2184605592370938,-0.2778320767148772,0.5625155856387692,0.257942946585915,0.9542752584442248,0.9111564557199884,-0.0965249134426483,-0.131641423666419,2,2,2,3,3,2,0,0,1,1,0,0,1,1,0,1,1,0,3,2,2
1428,1.275429473531128,0.2184605592370938,-0.6302490330202567,-0.1474943699719507,-0.6690250931909233,-0.586173064374084,-0.2372581758784883,-0.4903741407084055,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1429,0.5768774147548102,1.275429473531128,-0.4494643366173661,-0.2597467210187376,-0.1607333646661403,-0.2887266908232794,-0.1970712943453372,-0.5944785768416606,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1430,0.3465236686926998,0.5779077918882768,-0.0658968027574397,0.2561400110072347,-0.7790033669537403,-0.4513949243397016,0.141325149201457,0.9204422776587494,0,1,1,0,0,1,1,1,0,0,1,3,2,2,3,2,2,3,0,1,1
1431,-0.1510221459133271,0.3465236686926998,0.2318791592002191,-0.4756726829037894,0.2256120968094226,-0.1272438623141113,0.3988833972896407,0.1457311728543332,1,0,1,0,0,0,2,3,2,2,2,1,0,0,0,2,2,2,0,0,0
1432,0.0842644113328404,-0.1519043819331461,0.8494771018949233,0.1175777609844216,0.6473625068567329,0.5944785768416606,0.5820354579154121,0.4893907746239696,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,-0.6854800304598166,0.0833891674930895,0.8658558055179176,0.3819408769394024,0.869668559609038,0.913801505591036,0.5411871893903677,-0.6668448213005808,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
1434,0.907200789523392,-0.6876880143745708,-1.1721736415566584,-0.57997038973594,-1.173909056771687,-1.179136637533824,-0.6614079472451848,0.1448497445058479,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
1435,0.2139965386264015,0.907200789523392,-0.1695748947684708,0.0117746220030158,1.0122622793607383,0.8320895754451061,-0.7766428387539163,-1.0313727801587378,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,3,3,3
1436,1.506760898737184,0.2139965386264015,-0.6281228709255857,-0.1474943699719507,0.1422061317390575,0.0309671281301285,-0.6228198344424609,-1.2003767841763913,1,0,0,1,1,1,2,2,3,3,3,0,1,1,1,1,1,1,3,3,3
1437,0.2122121287104693,1.506760898737184,0.3735108558263229,0.7637363800717776,-0.5351387276459688,0.0895172538618133,0.3781908851708192,0.2050811818355971,0,1,0,0,0,0,1,0,0,0,0,2,2,2,2,0,0,0,0,0,0
1438,-0.9906611270391744,0.2122121287104693,-0.7303025190465376,-0.7303025190465376,0.8876314331766687,0.2050811818355971,-1.04332264505958,-0.6854800304598166,1,0,0,1,1,1,2,2,3,3,3,0,1,1,1,1,1,1,3,3,3
