,R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH,LH0_ON,LH0_FH,LH0_ONFH,LH0_M,LH0_SLH,LH0_ROD,ON_FH,ON_ONFH,ON_M,ON_SLH,ON_ROD,FH_ONFH,FH_M,FH_SLH,FH_ROD,ONFH_M,ONFH_SLH,ONFH_ROD,M_SLH,M_ROD,SLH_ROD
2160,-0.742123362371042,0.9099646598073378,-1.8143158595505249,-1.6995094633756895,-0.8530493991285366,-1.695803903043962,-0.8850361047163735,-1.3575780220425249,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2161,-1.545963571012217,-0.742123362371042,0.2594197322516837,1.792030618041797,0.9179550345660504,1.7964166894669913,-1.4617604777121584,-0.7796119596207371,2,2,2,3,3,2,0,0,1,1,0,0,1,1,0,1,1,0,3,2,2
2162,1.364220269765528,-1.545963571012217,0.6689945566089562,1.0939707437787511,-0.2539811161901452,0.5742771548258181,-0.4126732224333471,1.9596647356571109,2,3,2,3,2,2,1,0,1,0,0,2,3,2,2,1,0,0,2,2,0
2163,-0.7891557284499873,1.364220269765528,0.127075887263549,1.366447780668916,-0.6569755450981098,0.6013817904519048,-0.4318502639294995,-0.0337731052912743,0,1,0,1,1,0,1,0,1,1,0,2,3,3,2,1,1,0,3,2,2
2164,-2.18292562486674,-0.7903537515131103,-2.044160249662322,0.6396605901536976,-1.695803903043962,-1.0907852465433965,-2.340765953322278,0.7927532078356944,2,3,3,3,2,3,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
2165,-1.2281672641181904,-2.18292562486674,1.2470305825443662,-0.5002984568500012,-1.4592124324790523,-1.3709232576347403,2.3988852681069446,-1.8820292053033425,3,3,3,2,3,2,3,3,2,3,2,3,2,3,2,2,3,2,1,0,2
2166,-1.2225927443670075,-1.230033942389842,-1.7499556767225577,-2.25484981619122,0.9007153631291589,-1.847114269433908,-0.514263353187219,-0.8889354191381708,3,2,3,3,3,3,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
2167,0.5680824171221788,-1.2244466909078766,0.3308897273985208,1.3822337837587355,0.454102472920958,1.300318142615588,-1.4317885724070218,1.851965405340131,2,2,2,3,2,2,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
2168,-2.07336247528562,0.566022351253386,0.3457492864823578,-1.7581241816555733,-1.95966473565712,-2.1735216564708564,1.482495359487462,2.7506224523651737,1,1,1,0,0,0,3,3,2,2,2,3,2,2,2,2,2,2,0,0,0
2169,-0.7525597942704375,-2.07336247528562,0.4560479563285248,0.4164962840729722,-0.4308876895302026,-0.0223668126504044,0.9784503330666684,-1.0765854655489973,2,3,3,2,3,2,1,1,0,1,0,3,2,3,2,2,3,2,1,0,2
2170,0.2913040969127283,-0.7525597942704375,1.6776165828231715,1.990498589754679,-0.1892523602947224,1.6163521641022,1.108444955131783,-0.0100863239771231,2,3,2,2,3,2,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
2171,-0.8084625565309501,0.2894744431906142,0.1527614185751482,0.3345976452929964,0.8941556298057405,0.9179550345660504,0.0100863239771232,-1.818882742779421,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
2172,1.0174123427659534,-0.8096792225262811,0.2241980264765993,1.1601783317271828,-1.6848247241202703,-0.7112861571871227,0.802397077635735,0.7214888191087735,2,3,3,2,2,2,1,1,0,0,0,3,2,2,2,2,2,2,0,0,0
2173,1.1740427902627162,1.0159417984964298,-1.703238508028218,0.0557219275243486,-1.7499556767225577,-1.4196716715987865,-0.9192924664395988,-1.770601382540802,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
2174,1.930588672352948,1.1722973960505954,2.4484886168364834,2.431282311679631,-0.1812222356204129,2.301850634775033,1.9194016685586304,1.3553771975991893,0,1,0,0,0,0,1,0,0,0,0,2,2,2,2,0,0,0,0,0,0
2175,-0.9206315446988248,1.930588672352948,-2.46645187960508,-2.791377287471452,1.0876107796461258,-2.890291676535468,1.084447235191378,1.2585648667488578,1,0,1,0,0,1,2,3,2,2,3,1,0,0,1,2,2,3,0,1,1
2176,-0.2098306375296621,-0.9219722758092092,-1.0781524897293555,-1.4720488088227563,0.3822993615456136,-0.9657890375924056,-0.6711902011479285,-0.4232013588039457,3,2,3,3,3,3,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
2177,-0.7748666264458511,-0.2116241335119493,-1.861800538126794,-1.1952729470454284,-0.0092092263509434,-0.8954644930276242,-2.222609732708791,1.2982782355994646,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
2178,-1.1810604086976637,-0.7760513207698544,-1.72224860965184,0.3653695749695682,-2.4147670419827065,-1.85686052018282,-0.1803307299185637,-1.4196716715987865,2,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
2179,1.333720995208846,-1.182823925582893,0.2748714847003062,-1.4491137875047695,0.161641057241335,-1.0656894887356652,0.9422860932778672,1.528807766891538,3,2,3,2,2,2,2,3,2,2,2,1,0,0,0,2,2,2,0,0,0
