,R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH,LH0_ON,LH0_FH,LH0_ONFH,LH0_M,LH0_SLH,LH0_ROD,ON_FH,ON_ONFH,ON_M,ON_SLH,ON_ROD,FH_ONFH,FH_M,FH_SLH,FH_ROD,ONFH_M,ONFH_SLH,ONFH_ROD,M_SLH,M_ROD,SLH_ROD
2191,-0.755062542,-0.283219159,1.225731095,1.088369225,1.030925127,1.409169403,0.739771463,-0.975144358,2,2,2,2,3,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
2192,-0.457851931,-0.756344754,0.223501849,1.52809154,0.554272246,1.540600396,-1.298382022,-0.089746023,2,2,2,3,3,2,0,0,1,1,0,0,1,1,0,1,1,0,3,2,2
2193,0.222513867,-0.459993406,0.535268165,1.060900544,-0.41229525,0.572343063,0.241323868,-0.026987355,2,3,2,2,3,2,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
2194,-0.211660169,0.220538554,-0.283219159,-0.835730699,-0.885986578,-1.153389667,0.965883922,-0.557646589,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
2195,0.089746023,-0.213631678,0.339877898,0.953664,-0.385164774,0.466430557,-0.149936048,0.421756699,2,3,2,3,2,2,1,0,1,0,0,2,3,2,2,1,0,0,2,2,0
2196,0.269202401,0.087810977,-0.176305648,-0.547542397,-0.611383399,-0.775729875,0.388280407,0.724651432,1,1,1,0,0,1,3,3,2,2,3,3,2,2,3,2,2,3,0,1,1
2197,-0.270201813,0.267204381,-0.077173908,0.650187779,-0.398693328,0.225478468,-0.084909024,-1.062593873,0,1,0,1,1,1,1,0,1,1,1,2,3,3,3,1,1,1,3,3,3
2198,0.020239442,-0.273201674,-0.302331881,-0.446110943,0.394523034,-0.046274933,-0.400781073,-0.381016399,3,2,3,3,3,3,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
2199,0.090713671,0.018311649,-0.162618378,-0.52196937,0.10717744,-0.308390162,0.278206927,-0.699812194,1,0,1,0,1,1,2,3,2,3,3,1,0,1,1,2,3,3,1,1,3
2200,0.128527368,0.088778459,-0.435490464,-0.447175743,0.089746023,-0.260219649,-0.324601745,-0.473965095,1,0,1,1,1,1,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
2201,0.683896137,0.126584189,0.490202273,0.592898995,0.418598728,0.682679022,0.011564863,-0.185121919,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
